Hour,Bus,Phase,Node,kVBase,Voltage_Real_V,Voltage_Imag_V,Voltage_V,Voltage_Angle_Deg,Voltage_pu
22,65,2,65.2,2.4017771198288433,-2355.131372925465,-1123.943007651562,2609.5769136368876,-154.48805093428916,1.0865191828552572
22,65,3,65.3,2.4017771198288433,157.4972687318694,2161.9958698916175,2167.724966661225,85.83347189373958,0.9025504276665366
22,66,1,66.1,2.4017771198288433,1696.0644026571788,-1240.0268136405396,2101.023787706451,-36.17128904998749,0.8747788337063412
22,66,2,66.2,2.4017771198288433,-2355.165000573752,-1124.972566891679,2610.0508531801474,-154.46797169742095,1.0867165115496422
22,66,3,66.3,2.4017771198288433,157.30934597692774,2159.035064071285,2164.7583325214355,85.83273893118411,0.901315244720002
22,67,1,67.1,2.4017771198288433,1871.2600385916103,-1366.014061481329,2316.8099939776225,-36.129328956643526,0.9646232262145641
22,67,2,67.2,2.4017771198288433,-2204.1674037123685,-1051.7868574676045,2442.2550106673343,-154.49040916006146,1.016853308537378
22,67,3,67.3,2.4017771198288433,173.18643611769804,2397.801308815077,2404.0475573936646,85.86886095805012,1.0009453156773278
22,68,1,68.1,2.4017771198288433,1867.8972730394535,-1364.9136153177697,2313.445352695423,-36.1564210144352,0.9632223296640802
22,97,1,97.1,2.4017771198288433,1875.1364280497835,-1363.7528024932776,2318.6112934486387,-36.027717493871556,0.9653732123211619
22,97,2,97.2,2.4017771198288433,-2202.0026087778765,-1056.2683882347667,2442.236351594302,-154.37364829651932,1.0168455396761968
22,97,3,97.3,2.4017771198288433,171.19115519258128,2396.530215556256,2402.6367777278124,85.91413523426512,1.0003579257591688
22,69,1,69.1,2.4017771198288433,1864.0461622365228,-1363.6527347731112,2309.592361435865,-36.18753183505556,0.961618104514399
22,70,1,70.1,2.4017771198288433,1861.3175312865003,-1362.7587198276053,2306.862432123044,-36.209624842121976,0.9604814756031305
22,71,1,71.1,2.4017771198288433,1859.778714352224,-1362.2543866730455,2305.3229449184696,-36.22210427191371,0.9598404972243023
22,72,1,72.1,2.4017771198288433,1871.2599729203341,-1366.0141197285639,2316.8099752788557,-36.129331077677165,0.9646232184291761
22,72,2,72.2,2.4017771198288433,-2204.1674088035693,-1051.7867710166008,2442.254978031034,-154.49041104193887,1.0168532949489815
22,72,3,72.3,2.4017771198288433,173.18652440598146,2397.8012740097743,2404.0475290390414,85.86885879958041,1.0009453038716432
22,73,1,73.1,2.4017771198288433,173.8872422065461,2395.125893107044,2401.429744305257,85.84758536346833,0.9998553672941929
22,76,1,76.1,2.4017771198288433,1871.5030441183997,-1367.6909526811057,2317.9952946868093,-36.15926536493194,0.9651167360824869
22,76,2,76.2,2.4017771198288433,-2206.262423864857,-1049.5424033741012,2443.1809469292934,-154.55907214211163,1.0172388298475425
22,76,3,76.3,2.4017771198288433,174.49848992244648,2400.3927366176636,2406.727033336363,85.842151011271,1.0020609379057923
22,74,1,74.1,2.4017771198288433,174.2950745544062,2393.6703709598846,2400.0076287014504,85.83535857941446,0.9992632575634166
22,75,1,75.1,2.4017771198288433,174.2264005031929,2394.1616266201236,2400.492602157444,85.83784492166556,0.9994651803196913
22,86,1,86.1,2.4017771198288433,1872.3403117016317,-1367.4034171046835,2318.501746372542,-36.14132007362991,0.9653276014794264
22,86,2,86.2,2.4017771198288433,-2207.6154776446206,-1045.020368294129,2442.4646706320405,-154.66849928947005,1.0169406022179512
22,86,3,86.3,2.4017771198288433,174.44325187836782,2405.5340505024487,2411.8508486746473,85.85231524951706,1.0041942812938953
22,78,1,78.1,2.4017771198288433,1873.1146296960583,-1372.027938893737,2321.856817524801,-36.22220847979842,0.9667245134262343
22,78,2,78.2,2.4017771198288433,-2211.925552208577,-1048.4070927999906,2447.80964961464,-154.6400131131637,1.0191660289398865
22,78,3,78.3,2.4017771198288433,178.12658420836271,2403.604978199874,2410.19625160047,85.76166663152863,1.0035053759577104
22,79,1,79.1,2.4017771198288433,1872.3686701746442,-1372.0732334419424,2321.2818430727866,-36.23399061976732,0.9664851180022096
22,79,2,79.2,2.4017771198288433,-2212.1890969039223,-1048.428909670512,2448.0571437557355,-154.64219355084285,1.0192690751963656
22,79,3,79.3,2.4017771198288433,177.7956254596475,2403.5513707514187,2410.1183531672486,85.76941881628093,1.0034729422932465
22,80,1,80.1,2.4017771198288433,1875.235632072151,-1376.57625997862,2326.2568377824846,-36.28171301517289,0.9685564986763883
22,80,2,80.2,2.4017771198288433,-2216.914912059971,-1047.750072442168,2452.038323847414,-154.703819578596,1.0209266728388822
22,80,3,80.3,2.4017771198288433,182.38296673897065,2405.58933220654,2412.4932293754555,85.66433858539762,1.0044617418736073
22,81,1,81.1,2.4017771198288433,1875.9304077414674,-1378.4489731886529,2327.9253567015244,-36.308749435589405,0.9692512004891687
22,81,2,81.2,2.4017771198288433,-2219.0118866470034,-1048.0525870163544,2454.0635644237836,-154.71835387204814,1.0217698986984547
22,81,3,81.3,2.4017771198288433,183.86142252121212,2406.1033450608793,2413.117968480753,85.63025802730294,1.0047218572274175
22,82,1,82.1,2.4017771198288433,1876.531690328361,-1380.6743172235701,2329.7280431516865,-36.34409559900047,0.9700017640761391
22,82,2,82.2,2.4017771198288433,-2222.322199256552,-1048.0794762031107,2457.0686896679676,-154.7507533145497,1.0230211077383669
22,82,3,82.3,2.4017771198288433,185.23999367770912,2407.9134906049035,2415.0282055277967,85.60091903003033,1.0055172004052972
22,84,1,84.1,2.4017771198288433,185.23222601828556,2400.4678796807493,2407.603999609297,85.58751236852177,1.002426070151284
22,83,1,83.1,2.4017771198288433,1878.0471458948016,-1382.8462855923683,2332.2360368925397,-36.36501064968407,0.9710459882550387
22,83,2,83.2,2.4017771198288433,-2225.309505989599,-1048.0803867364134,2459.7713093922416,-154.78041555048065,1.0241463660739392
22,83,3,83.3,2.4017771198288433,187.0242458566992,2409.7883637854898,2417.0349659808844,85.56215693590443,1.0063527319109145
22,85,1,85.1,2.4017771198288433,185.8751570469877,2397.8229634319023,2405.0165359033585,85.56739309831147,1.0013487579874798
22,87,1,87.1,2.4017771198288433,1871.7625973809068,-1367.3982780691035,2318.032198184587,-36.14963930564229,0.9651321011625656
22,87,2,87.2,2.4017771198288433,-2208.240277403746,-1042.1678865694537,2441.8106041511114,-154.73526818970956,1.0166682761659087
22,87,3,87.3,2.4017771198288433,174.89117343255717,2407.543737442402,2413.8876879927006,85.8451614248013,1.005042336386617
22,88,1,88.1,2.4017771198288433,1870.978920498158,-1368.320025902481,2317.9434450033973,-36.179463998333794,0.9650951480329615
22,89,1,89.1,2.4017771198288433,1871.651011372476,-1366.592152124466,2317.466638081289,-36.13517347144942,0.9648966254814009
22,89,2,89.2,2.4017771198288433,-2208.9058047677127,-1040.8869318630086,2441.8661837331883,-154.76911428963993,1.0166914171899522
22,89,3,89.3,2.4017771198288433,175.14220028635967,2408.9435405858812,2415.302004315731,85.84162806972677,1.005631198821584
22,90,1,90.1,2.4017771198288433,-2209.6672584732823,-1039.2887875883343,2441.874398321024,-154.8106514056572,1.0166948374023306
22,91,1,91.1,2.4017771198288433,1871.8203132341862,-1366.1644223016563,2317.3511848226512,-36.12416399928796,0.964848555551146
22,91,2,91.2,2.4017771198288433,-2208.7396781189777,-1040.5095185586106,2441.5550421623093,-154.77546426928163,1.0165618707935318
22,91,3,91.3,2.4017771198288433,175.637519774004,2409.8423084794467,2416.23436158207,85.83145899258439,1.0060193935706478
22,92,1,92.1,2.4017771198288433,177.74293897708478,2409.663763865927,2416.2102572509534,85.78135733550798,1.0060093575307016
22,94,1,94.1,2.4017771198288433,1870.0360919089271,-1365.4005015083885,2315.4596767297357,-36.134923426376695,0.9640610103300264
22,95,1,95.1,2.4017771198288433,1871.7329799807558,-1365.565810874209,2316.927778800232,-36.11348006823606,0.9646722669109872
22,95,2,95.2,2.4017771198288433,-2208.4833979618684,-1039.31997558034,2440.8164475669855,-154.7981611987137,1.0162543507537969
22,95,3,95.3,2.4017771198288433,175.36342148163942,2410.8536592437267,2417.223137379463,85.83968134815963,1.0064310786471813
22,96,1,96.1,2.4017771198288433,-2208.0725193036446,-1038.9327904439056,2440.279818701844,-154.80227885454138,1.016030920835712
22,98,1,98.1,2.4017771198288433,1874.4991214786512,-1363.7841141527763,2318.114334203494,-36.037608352227046,0.9651662991812865
22,98,2,98.2,2.4017771198288433,-2201.6773202159197,-1055.74437688056,2441.7164478432123,-154.38143360973365,1.01662907339929
22,98,3,98.3,2.4017771198288433,171.46956394192748,2396.1339155066244,2402.261341403042,85.9068383762657,1.0002016097039983
22,99,1,99.1,2.4017771198288433,1875.2197495045991,-1363.7344429478346,2318.6678804465146,-36.02613957860947,0.9653967727912025
22,99,2,99.2,2.4017771198288433,-2200.315847693578,-1054.635371197882,2440.009343382357,-154.39109193537163,1.0159183061733215
22,99,3,99.3,2.4017771198288433,172.8001516410121,2395.425175838539,2401.6497799321724,85.8739688353617,0.9999469809685422
22,100,1,100.1,2.4017771198288433,1875.4653688234187,-1364.0475858427858,2319.0507036499857,-36.02882745215417,0.9655561644351276
22,100,2,100.2,2.4017771198288433,-2200.0108430449964,-1054.982761777126,2439.884492586165,-154.38063975790192,1.0158663234996748
22,100,3,100.3,2.4017771198288433,173.3731656195232,2394.593850512503,2400.8619209503136,85.85890203756992,0.9996189492892684
22,450,1,450.1,2.4017771198288433,1875.4654264275882,-1364.0476968497228,2319.050815529114,-36.02882883303704,0.9655562110169388
22,450,2,450.2,2.4017771198288433,-2200.0109846151668,-1054.9827684179913,2439.88462310952,-154.38064105476423,1.0158663778441657
22,450,3,450.3,2.4017771198288433,173.3732363410791,2394.5939542106767,2400.8620294847647,85.8589005329365,0.9996189944784952
22,197,1,197.1,2.4017771198288433,1875.1365486254135,-1363.7528654281923,2318.611427978917,-36.027716999096924,0.965373268333969
22,197,2,197.2,2.4017771198288433,-2202.0026962379334,-1056.2684738683038,2442.2364674877826,-154.37364737256613,1.0168455879294174
22,197,3,197.3,2.4017771198288433,171.1911092748192,2396.5303119974074,2402.6368706521453,85.91413649035125,1.0003579644489924
22,105,1,105.1,2.4017771198288433,1868.8274449339779,-1365.304236862351,2314.42685737371,-36.15064292548681,0.9636309873493348
22,105,2,105.2,2.4017771198288433,-2199.5709811853408,-1050.4878931920264,2437.5473974911065,-154.4714361537819,1.0148932544018956
22,105,3,105.3,2.4017771198288433,174.92273445438187,2392.8208414648366,2399.2060233288607,85.81893557296392,0.9989295024593432
22,108,1,108.1,2.4017771198288433,1864.8659041741512,-1366.297971026875,2311.816382454158,-36.228448545100136,0.9625440942742031
22,108,2,108.2,2.4017771198288433,-2198.0592081051495,-1046.846889747277,2434.6155123364724,-154.533424669647,1.0136725394860824
22,108,3,108.3,2.4017771198288433,177.2794701341541,2390.4998496286917,2397.0643590871405,85.75870887438533,0.9980378026325613
22,300,1,300.1,2.4017771198288433,1904.97674095602,-1351.6386202549431,2335.77895858065,-35.35685359823942,0.9725211133442322
22,300,2,300.2,2.4017771198288433,-2199.157768255128,-1087.110701385391,2453.182538406694,-153.69540965037325,1.0214030761445152
22,300,3,300.3,2.4017771198288433,155.08950636719015,2399.95235559757,2404.9582250266935,86.30257834461824,1.0013244797660812
22,135,1,135.1,2.4017771198288433,1929.4934357548445,-1344.6471437115727,2351.812250098363,-34.87230410194217,0.9791967084214539
22,135,2,135.2,2.4017771198288433,-2197.4863312882985,-1107.9253116548914,2460.984492516053,-153.24374183971952,1.0246514850184887
22,135,3,135.3,2.4017771198288433,140.61086825993135,2404.108301989891,2408.2167975432626,86.65271252155739,1.002681213698496
22,152,1,152.1,2.4017771198288433,1688.6448418654506,-1240.5654980537868,2095.357763466715,-36.302920906815665,0.8724197371053461
22,152,2,152.2,2.4017771198288433,-2367.1150472645277,-1121.4492306266027,2619.328544466911,-154.65018252570675,1.0905793559452224
22,152,3,152.3,2.4017771198288433,154.9196264789254,2179.5771400697745,2185.075879731207,85.93437736977737,0.9097746255018537
22,160r,1,160r.1,2.4017771198288433,1868.0856874465755,-1365.6318486818934,2314.0212794564077,-36.16802727349194,0.9634621215899128
22,160r,2,160r.2,2.4017771198288433,-2202.6391202485306,-1047.86173955107,2439.1870201491756,-154.55816045391106,1.0155759250146401
22,160r,3,160r.3,2.4017771198288433,173.9709203471564,2395.869792285641,2402.1777500246058,85.84687952714084,1.0001668057341604
22,160,1,160.1,2.4017771198288433,1698.2399557309875,-1241.491563434825,2103.644515910669,-36.16852221510656,0.875869995822335
22,160,2,160.2,2.4017771198288433,-2365.2499442022504,-1125.2000248278275,2619.252258645832,-154.558566961649,1.090547593705317
22,160,3,160.3,2.4017771198288433,158.17073593420932,2178.052547205286,2183.7881948791196,85.84645703715245,0.9092384871393653
22,61s,1,61s.1,2.4017771198288433,1698.2399519154847,-1241.491544819471,2103.644501844393,-36.16852186713047,0.8758699899657233
22,61s,2,61s.2,2.4017771198288433,-2365.2499379239557,-1125.200021501772,2619.252251547541,-154.5585669683521,1.0905475907498843
22,61s,3,61s.3,2.4017771198288433,158.17072243831407,2178.052544296482,2183.7881910004544,85.8464573847849,0.9092384855244506
22,610,1,610.1,0.24017771198288432,215.5215034304181,-135.99367325503235,254.84072988104595,-32.25185042199105,1.0610507019036244
22,610,2,610.2,0.24017771198288432,-253.34271043374727,-122.57542267104591,281.43784957411657,-154.18079657240253,1.171790035181002
22,610,3,610.3,0.24017771198288432,37.821207662347376,258.5691019287131,261.32053922579377,81.67829221763922,1.0880299302893524
22,x1,1,x1.1,0.24017771198288432,197.25899520025013,-131.27437212806225,236.9474033726246,-33.643465465129786,0.9865503398146706
22,x2,1,x2.1,0.24017771198288432,-214.88351960727712,-111.79559480813404,242.22547763873962,-152.51378158937553,1.0085260436488845
22,x4,1,x4.1,0.24017771198288432,12.527608109514349,239.23203560466288,239.5598209727505,87.00239120592155,0.9974273590791061
22,x5,1,x5.1,0.24017771198288432,12.56676496370758,239.0837183484155,239.41375892157396,86.99117695049456,0.9968192175077227
22,x6,1,x6.1,0.24017771198288432,12.598509664854166,238.96012450053314,239.29200477050153,86.98203317990193,0.9963122839123145
22,x7,1,x7.1,0.24017771198288432,195.28609698386092,-131.74324968533986,235.56940275180844,-34.00425744931769,0.9808129189297786
22,x9,1,x9.1,0.24017771198288432,193.69552310051782,-131.96352481920053,234.37646543945274,-34.2663548943855,0.9758460246142865
22,x10,1,x10.1,0.24017771198288432,193.3937763954421,-131.86182762266856,234.06984925974686,-34.2873693668821,0.9745694024948797
22,x11,1,x11.1,0.24017771198288432,193.43882022842848,-131.85905326681782,234.10550420651748,-34.28059795183035,0.9747178548490812
22,x12,1,x12.1,0.24017771198288432,-215.62065623626674,-110.52757461149642,242.2986012036764,-152.86023315285803,1.008830499729897
22,x16,1,x16.1,0.24017771198288432,14.50904151825831,237.44563293017362,237.88850515186584,86.50330686038726,0.9904686958164477
22,x17,1,x17.1,0.24017771198288432,14.479233859985337,237.55783734114792,237.9986854908561,86.51211688568364,0.9909274408768475
22,x19,1,x19.1,0.24017771198288432,188.01681504951762,-133.63769129831024,230.6715311366077,-35.40427118416506,0.9604202206449779
22,x20,1,x20.1,0.24017771198288432,188.02132679206352,-133.61308983960691,230.66095704547575,-35.398640961450184,0.9603761945317942
22,x22,1,x22.1,0.24017771198288432,-217.02984316626797,-107.20817647887023,242.0651687639084,-153.7115970508252,1.0078585842351542
22,x24,1,x24.1,0.24017771198288432,15.744370461947458,236.1866355903288,236.71081942471875,86.18626455124267,0.9855653027521029
22,x28,1,x28.1,0.24017771198288432,188.21980932346258,-133.91242019505304,230.99617508577293,-35.43064360415377,0.9617719028909489
22,x29,1,x29.1,0.24017771198288432,188.37624101155413,-133.97667397568418,231.16089060918134,-35.4211428454413,0.9624577097547439
22,x30,1,x30.1,0.24017771198288432,15.674666024463603,235.9918632881149,236.511848948789,86.19997491916777,0.9847368725273037
22,x31,1,x31.1,0.24017771198288432,15.608677195442842,232.74869883386586,233.27148906938697,86.16335447792683,0.97124536304189
22,x32,1,x32.1,0.24017771198288432,15.63098209613693,232.66270374463457,233.18718085489465,86.15647245838176,0.9708943387366109
22,x33,1,x33.1,0.24017771198288432,190.20220008335792,-135.535516918659,233.55246361997087,-35.47315868528244,0.97241522409296
22,x34,1,x34.1,0.24017771198288432,14.404755091331692,237.80248460093947,238.23836519675268,86.5335751799058,0.991925367386838
22,x52,1,x52.1,0.24017771198288432,164.6813776769676,-123.28229403565831,205.71455995208154,-36.81893073804706,0.8565097829174978
22,x53,1,x53.1,0.24017771198288432,164.7455071107884,-123.27905062242779,205.76395805766845,-36.80750620014597,0.8567154560633491
22,x55,1,x55.1,0.24017771198288432,165.14750296925666,-123.32449170327003,206.1131436634999,-36.75066866557652,0.8581693195503005
22,x56,1,x56.1,0.24017771198288432,-235.21666302752672,-110.30795995257257,259.7974684147315,-154.87515082467567,1.081688497529052
22,x58,1,x58.1,0.24017771198288432,-234.99526154257313,-110.25225787763632,259.5733678838782,-154.8655328165819,1.0807554362178953
22,x59,1,x59.1,0.24017771198288432,-233.65151903191386,-108.5922091369688,257.65344987243617,-155.07281329075042,1.0727616969337987
22,x60,1,x60.1,0.24017771198288432,165.62057527654233,-123.381320057135,206.52633026801692,-36.68477395350055,0.8598896565503735
22,x62,1,x62.1,0.24017771198288432,17.298687529225692,213.64748770674697,214.34666685917554,85.37095267059425,0.892450282291183
22,x63,1,x63.1,0.24017771198288432,165.48848876360006,-123.21893002957889,206.32339816631182,-36.67052353499579,0.8590447317651813
22,x64,1,x64.1,0.24017771198288432,-233.06693409685033,-108.91130434911975,257.2583681521986,-154.95349210793452,1.0711167411342961
22,x65,1,x65.1,0.24017771198288432,100.47519389279479,-222.98453089618442,244.57588925890903,-65.7440221369335,1.0183121790931964
22,x65,2,x65.2,0.24017771198288432,-267.06325718313184,8.450677013856046,267.19692602883015,178.18759560293486,1.1124967584330694
22,x65,3,x65.3,0.24017771198288432,166.58806329033706,214.53385388232837,271.6180356538011,52.170240041050555,1.1309044182798997
22,x66,1,x66.1,0.24017771198288432,17.341255494299347,212.14291445991995,212.85049987648017,85.32684576769701,0.8862208658713863
22,x68,1,x68.1,0.24017771198288432,182.117555005162,-135.63866721346778,227.07851480160792,-36.67823745580943,0.9454603964991978
22,x69,1,x69.1,0.24017771198288432,181.7415124420656,-135.51162195772508,226.70107417112715,-36.709255211841025,0.9438888908529632
22,x70,1,x70.1,0.24017771198288432,181.4750751362814,-135.42154398319002,226.43364915689992,-36.731282092429,0.9427754444302315
22,x71,1,x71.1,0.24017771198288432,181.32481736439127,-135.3707296417685,226.28284034803573,-36.74372416249816,0.9421475393360448
22,x73,1,x73.1,0.24017771198288432,19.092005127420233,235.22784222064655,236.00136104600506,85.35982337413422,0.9826114134304982
22,x74,1,x74.1,0.24017771198288432,19.076393202404315,235.22317752443928,235.99544915592463,85.36350964964659,0.9825867987814884
22,x75,1,x75.1,0.24017771198288432,19.1258609433638,235.1294017012573,235.9059857257041,85.34969340761538,0.9822143103041775
22,x76,1,x76.1,0.24017771198288432,110.17826850026356,-248.388812553665,271.7282706152157,-66.07927696260661,1.1313633907653335
22,x76,2,x76.2,0.24017771198288432,-267.8472549853561,21.478390013633806,268.70703980500423,175.41532173664223,1.1187842434944713
22,x76,3,x76.3,0.24017771198288432,157.66898648509255,226.9104225400312,276.3111455524945,55.20644748210671,1.1504445740251916
22,x77,1,x77.1,0.24017771198288432,-218.24231420957318,-101.32761045000298,240.61793854793459,-155.09505372200607,1.0018329201382419
22,x79,1,x79.1,0.24017771198288432,182.99479782870267,-136.4291335890921,228.25425412078982,-36.70583954953519,0.9503556855311196
22,x80,1,x80.1,0.24017771198288432,-218.85943027644157,-101.26054447480189,241.14963837472766,-155.17125157657352,1.0040466968555042
22,x82,1,x82.1,0.24017771198288432,182.97702621842535,-137.1983123822762,228.70061006539305,-36.86299165006164,0.9522141258539878
22,x83,1,x83.1,0.24017771198288432,20.373461811809165,236.71410548509638,237.58923730212734,85.08080111571178,0.9892226690837098
22,x84,1,x84.1,0.24017771198288432,20.202715378419143,235.76564494487928,236.62964532141,85.1022991797407,0.9852273275809741
22,x85,1,x85.1,0.24017771198288432,20.2673151009506,235.49583020380427,236.36634723407695,85.08111325236678,0.9841310639636747
22,x86,1,x86.1,0.24017771198288432,-217.92021577422761,-100.97183011387567,240.17604151878115,-155.13967715684373,0.9999930448829353
22,x87,1,x87.1,0.24017771198288432,-217.9777960808033,-100.68893389654684,240.10951874814845,-155.20670388079134,0.99971607176131
22,x88,1,x88.1,0.24017771198288432,182.4160172520919,-135.97558676663672,227.5191498460001,-36.70138872279411,0.9472950173753578
22,x90,1,x90.1,0.24017771198288432,-218.1145958416722,-100.40322646798148,240.11410788280807,-155.28228388306871,0.9997351790074477
22,x92,1,x92.1,0.24017771198288432,19.462208146056902,236.70658790406245,237.5053395254601,85.29966721607259,0.9888733536706577
22,x94,1,x94.1,0.24017771198288432,182.3266179259522,-135.68828736839356,227.27583886828776,-36.65678843240957,0.9462819717613266
22,x95,1,x95.1,0.24017771198288432,-217.99703860687322,-100.4058092527139,240.0084068799652,-155.2699890055406,0.9992950840378928
22,x96,1,x96.1,0.24017771198288432,-217.9550501009702,-100.36650755323147,239.9538282731686,-155.27431846671234,0.9990678414417917
22,x98,1,x98.1,0.24017771198288432,182.76554960954692,-135.53352065156918,227.53589023336315,-36.55953714678616,0.9473647173788463
22,x99,1,x99.1,0.24017771198288432,-217.20444951382166,-101.91599627432173,239.9263286619246,-154.86323723138597,0.9989533445094287
22,x100,1,x100.1,0.24017771198288432,18.986491748317714,235.31472777049683,236.0794526734844,85.38705310780206,0.9829365544555942
23,sourcebus,1,sourcebus.1,66.39528095680697,66352.68686999918,-79.50035438150762,66352.73449658656,-0.0686488040055868,0.9993591945149223
23,sourcebus,2,sourcebus.2,66.39528095680697,-33261.77254986463,-57442.497133017416,66377.60156886993,-120.072758652748,0.9997337252334464
23,sourcebus,3,sourcebus.3,66.39528095680697,-33090.91431365594,57521.997498620185,66361.04886411145,119.91070222543303,0.9994844197930606
23,150,1,150.1,2.4017771198288433,1989.4214800449993,-1270.9448920509274,2360.7411429241406,-32.57253574093462,0.9829143276593346
23,150,2,150.2,2.4017771198288433,-2106.075692017926,-1131.4432617710522,2390.7569251423083,-151.75405390313108,0.9954116497340435
23,150,3,150.3,2.4017771198288433,88.77443693921325,2379.8201939061423,2381.4753947873037,87.86368597075806,0.9915472069102789
23,150r,1,150r.1,2.4017771198288433,2051.5807783553328,-1310.671830007314,2434.5111082292874,-32.57286054933863,1.0136290699624855
23,150r,2,150r.2,2.4017771198288433,-2171.8947858544843,-1166.7927761384321,2465.4679765250908,-151.75426597766366,1.0265182210998771
23,150r,3,150r.3,2.4017771198288433,91.55977589083962,2454.188122569532,2455.8954646976617,87.86342504462826,1.0225326257053673
23,40,1,40.1,2.4017771198288433,1923.482557513537,-1350.7903913281866,2350.408439051258,-35.07894329553831,0.9786122199460182
23,40,2,40.2,2.4017771198288433,-2199.731737681746,-1094.6675938712087,2457.054508723023,-153.5433695567038,1.0230152033832842
23,40,3,40.3,2.4017771198288433,149.180675140862,2408.5646155795885,2413.180138584257,86.45576537719766,1.0047477422702011
23,401,1,401.1,2.4017771198288433,1923.482557513537,-1350.7903913281866,2350.408439051258,-35.07894329553831,0.9786122199460182
23,401,2,401.2,2.4017771198288433,-2199.731737681746,-1094.6675938712087,2457.054508723023,-153.5433695567038,1.0230152033832842
23,401,3,401.3,2.4017771198288433,149.180675140862,2408.5646155795885,2413.180138584257,86.45576537719766,1.0047477422702011
23,101,1,101.1,2.4017771198288433,1887.7197236233528,-1366.4386764070682,2330.3734488999244,-35.899153333779196,0.9702704841596596
23,101,2,101.2,2.4017771198288433,-2205.013759842504,-1058.262151913312,2445.8136607818205,-154.36204489396349,1.0183349822884962
23,101,3,101.3,2.4017771198288433,169.6650515445415,2405.5225907523172,2411.498530859049,85.96552550997075,1.0040475908234558
23,1011,1,1011.1,2.4017771198288433,1887.7197236233528,-1366.4386764070682,2330.3734488999244,-35.899153333779196,0.9702704841596596
23,1011,2,1011.2,2.4017771198288433,-2205.013759842504,-1058.262151913312,2445.8136607818205,-154.36204489396349,1.0183349822884962
23,1011,3,1011.3,2.4017771198288433,169.6650515445415,2405.5225907523172,2411.498530859049,85.96552550997075,1.0040475908234558
23,30,1,30.1,2.4017771198288433,1941.182601916652,-1347.405177755803,2362.9834123469955,-34.765119106376716,0.983847915295066
23,30,2,30.2,2.4017771198288433,-2203.2549124368707,-1117.217333773387,2470.3252377087756,-153.11153505731204,1.0285405824354
23,30,3,30.3,2.4017771198288433,135.806751068191,2412.1779374990183,2415.9979047575175,86.77762252673944,1.005920942793263
23,301,1,301.1,2.4017771198288433,1945.2995139259547,-1345.3097273520646,2365.174086909596,-34.66655033677627,0.9847600209790259
23,301,2,301.2,2.4017771198288433,-2203.361275213302,-1121.634953963786,2472.4210561841874,-153.02134378742082,1.0294131939937783
23,301,3,301.3,2.4017771198288433,131.95358038495476,2414.5378661768345,2418.140784689384,86.87191895142982,1.0068131487828091
23,93,1,93.1,2.4017771198288433,1889.1214075158666,-1368.1684112981925,2332.5232033163034,-35.91338269728734,0.9711655523983528
23,93,2,93.2,2.4017771198288433,-2214.2609051533595,-1047.4041137723848,2449.491117280871,-154.6846094416071,1.0198661220719047
23,93,3,93.3,2.4017771198288433,171.24107439092174,2421.8050988236405,2427.8516104257155,85.9554595755172,1.0108563323305912
23,931,1,931.1,2.4017771198288433,1893.3337031188526,-1366.129414948123,2334.742403296828,-35.81222263813399,0.9720895348787433
23,931,2,931.2,2.4017771198288433,-2214.490314876605,-1051.8546706324464,2451.604699541421,-154.5928778109114,1.0207461297308589
23,931,3,931.3,2.4017771198288433,167.44073953341825,2424.2084083856766,2429.984116932313,86.04884009365549,1.0117442192577302
23,77,1,77.1,2.4017771198288433,1890.062250664082,-1373.0078395695027,2336.126246354141,-35.995976728416515,0.9726657095145529
23,77,2,77.2,2.4017771198288433,-2215.6896021513016,-1054.59011618749,2453.862409802501,-154.54719907918658,1.021686146288782
23,77,3,77.3,2.4017771198288433,173.47022237529524,2414.8173269657595,2421.0399915459866,85.89117250118711,1.008020257815811
23,771,1,771.1,2.4017771198288433,1894.2709888786246,-1370.9780760430967,2338.3420332145665,-35.89512850522887,0.9735882709138318
23,771,2,771.2,2.4017771198288433,-2215.907973796149,-1059.0332877949884,2455.9722419016093,-154.45579381971714,1.0225645925366413
23,771,3,771.3,2.4017771198288433,169.66188721137323,2417.231634311357,2423.178476688764,85.9850790279629,1.008910633998148
23,149,1,149.1,2.4017771198288433,2051.5805063966886,-1310.6715577082612,2434.510732449601,-32.572858594686295,1.0136289135034688
23,149,2,149.2,2.4017771198288433,-2171.8945673033486,-1166.7926590746872,2465.4677285968232,-151.7542659705589,1.0265181178728686
23,149,3,149.3,2.4017771198288433,91.55973946188853,2454.187819615133,2455.895160595747,87.86342563041846,1.0225324990899904
23,1,1,1.1,2.4017771198288433,2026.4586490058348,-1318.3369324409744,2417.5497768543323,-33.04649693173092,1.0065670777256022
23,1,2,1.2,2.4017771198288433,-2177.742453909451,-1157.2134068135263,2466.1113244272906,-152.01462210617555,1.0267860843819812
23,1,3,1.3,2.4017771198288433,102.48806388480733,2444.307595210272,2446.4552771799204,87.5990354278781,1.0186021246443804
23,2,1,2.1,2.4017771198288433,-2177.4361182535345,-1156.8950204671708,2465.69141164436,-152.0178151248076,1.026611250181312
23,3,1,3.1,2.4017771198288433,103.35083764464511,2441.2339492084966,2443.420674057163,87.57580264747367,1.0173386422430768
23,7,1,7.1,2.4017771198288433,2007.9845158300932,-1323.5203046249271,2404.934055762834,-33.390024684843176,1.001314416690844
